timestamp,service/carts/qps(2xx),service/catalogue/qps(2xx),service/front-end/qps(2xx),service/orders/qps(2xx),service/payment/qps(2xx),service/shipping/qps(2xx),service/user/qps(2xx)
1556441980,43.75458323,22.10521639,65.57704692,0,6.355273099,0,174.5255766
1556441990,43.44734093,21.44444444,63.53333333,0,6.355273099,0,174.5255766
1556442000,43.84152168,21.28699671,65.06522077,0,5.872016726,0,176.96598
1556442010,43.84152168,21.28699671,65.06522077,0,12.84330282,0,181.407862
1556442020,46.42325385,22.63187118,66.77339737,0,12.84330282,0,181.407862
1556442030,46.86562521,23.95555556,68.90804853,0,18.88930865,0,181.4565415
1556442040,46.86562521,23.95555556,68.90804853,0,20.7328726,0,181.6646294
1556442050,47.53650243,24.82387715,69.15709238,0,20.7328726,0,181.6646294
1556442060,45.83388822,23.71101917,68.57003416,0,19.09058583,0,179.5982758
1556442070,45.83388822,23.71101917,68.57003416,0,15.17845238,0,178.8103015
1556442080,45.64545879,23.58532469,66.62518334,0,15.17845238,0,178.8103015
1556442090,44.73333333,23.02273384,67.306624,0,12.77777778,0,173.7188319
1556442100,44.73333333,23.02273384,67.306624,0,12.06398578,0,178.6238165
1556442110,45.06628704,22.76010758,66.88039897,0,12.06398578,0,178.6238165
1556442120,45.15555556,22.43418712,66.62222222,0,12.51138914,0,179.6484366
1556442130,45.15555556,22.43418712,66.62222222,0,9.975560986,0,179.2450734
1556442140,44.28888889,22.02173285,64.42651732,0,9.975560986,0,179.2450734
1556442150,43.51109433,21.08888889,64.97489,0,7.776049767,0,176.8666667
1556442160,43.51109433,21.08888889,64.97489,0,8.977777778,0,177.5738317
1556442170,43.51014422,21.66811121,65.88888889,0,8.977777778,0,177.5738317
1556442180,43.68888889,21.91111111,67.62222222,0,9.35763503,0,176.4915088
1556442190,43.68888889,21.91111111,67.62222222,0,10.76009871,0,173.5739206
1556442200,44.47607187,23.44426437,67.75669792,0,10.76009871,0,173.5739206
1556442210,44.31111111,22.61920633,68.82222222,0,12.10411762,0,172.6076715
1556442220,44.31111111,22.61920633,68.82222222,0,14.71143803,0,178.7920537
1556442230,44.39901336,22.35605236,68.37777778,0,14.71143803,0,178.7920537
1556442240,44.1343141,22.08728146,68.01919915,0,14.12642708,0,175.96109
1556442250,44.1343141,22.08728146,68.01919915,0,9.31504413,0,175.7777778
1556442260,43.59612479,22.09232547,67.50811075,0,9.31504413,0,175.7777778
1556442270,43.88986422,22.2,65.86373939,0,9.044243461,0,172.6995978
1556442280,43.88986422,22.2,65.86373939,0,5.73486263,0,172.9781415
1556442290,41.8,21.50299268,64.87675861,0,5.73486263,0,172.9781415
1556442300,41.61482403,21.2,63.69171963,0,4.578286476,0,169.7777778
1556442310,41.61482403,21.2,63.69171963,0,0,0,168.3964885
1556442320,41.57777778,20.33333333,63.04584546,0,0,0,168.3964885
1556442330,42.84444444,20.5458107,62.70142917,0,1.488525027,0,170.9251689
1556442340,42.84444444,20.5458107,62.70142917,0,1.666518532,0,171.8444444
1556442350,43.10823723,20.75555556,62.95555556,0,1.666518532,0,171.8444444
1556442360,42.37683607,21.44110916,64.49032201,0,2.133333333,0,170.3702058
1556442370,42.37683607,21.44110916,64.49032201,0,4.261931188,0,166.3927874
1556442380,43.08888889,22.05866003,64.25015557,0,4.261931188,0,166.3927874
1556442390,41.77024148,21.73768383,64.54264703,0,4.22278526,0,167.4222222
1556442400,41.77024148,21.73768383,64.54264703,0,5.310049101,0,168.0704016
1556442410,42.33427409,21.97924306,64.55412102,0,5.310049101,0,168.0704016
1556442420,41.66111185,21.49175446,63.84444444,0,1.713853276,0,166.5147304
1556442430,41.66111185,21.49175446,63.84444444,0,1.577777778,0,167.2555163
1556442440,42.08862873,21.24869418,61.18415208,0,1.577777778,0,167.2555163
1556442450,41.62222222,20.53515868,61.80137336,0,0.022226668,0,163.5369675
1556442460,41.62222222,20.53515868,61.80137336,0,0.466355763,0,167.0742009
1556442470,41.31661999,20.57777778,62.14865015,0,0.466355763,0,167.0742009
1556442480,41.64444444,21.07441695,63.77681449,0,0.466303986,0,162.6962101
1556442490,41.64444444,21.07441695,63.77681449,0,0.466666667,0,163.2666667
1556442500,41.6842573,21.7217484,62.04444444,0,0.466666667,0,163.2666667
1556442510,40.91111111,20.97591325,61.67351928,0,0.022237047,0,160.0222222
1556442520,40.91111111,20.97591325,61.67351928,0,0.022224198,0,160.46919
1556442530,40.62222222,20.2412958,60.67140952,0,0.022224198,0,160.46919
1556442540,40.62604063,19.83235876,59.75387623,0,0.022222222,0,163.4630342
1556442550,40.62604063,19.83235876,59.75387623,0,0.022222222,0,162.1225252
1556442560,41.15555556,20.66758523,59.48756694,0,0.022222222,0,162.1225252
1556442570,41.68796249,21.43825117,59.18040802,0,0.022232597,0,163.3537887
1556442580,41.68796249,21.43825117,59.18040802,0,0.02220298,0,157.6187196
1556442590,40.19753965,20.57503444,57.79229436,0,0.02220298,0,157.6187196
1556442600,39.8,20.11200498,58.55035108,0,0,0,156.7180764
1556442610,39.8,20.11200498,58.55035108,0,0,0,154.6311357
1556442620,39.22396551,19.88226147,59,0,0,0,154.6311357
1556442630,40.31469464,20.93950809,62.68338224,0,0.200173484,0,158.6035245
1556442640,40.31469464,20.93950809,62.68338224,0,0.244449877,0,164.3406374
1556442650,41.42222222,20.53287705,62.9583537,0,0.244449877,0,164.3406374
1556442660,42.0676015,20.62062062,60.95420102,0,0.755555556,0,163.7111111
1556442670,42.0676015,20.62062062,60.95420102,0,2.111017288,0,120.9360208
1556442680,28.59936446,13.53008047,39.05485907,0,2.111017288,0,120.9360208
1556442690,14.23969788,7.155714571,18.02342378,0,2.066712594,0,63.86666667
1556442700,14.23969788,7.155714571,18.02342378,0,1.555555556,0,11.00024445
1556442710,0,0,0,0,1.555555556,0,11.00024445
1556442720,0,0,0,0,0,0,0
1556442730,0,0,0,0,0,0,0
1556442740,0,0,0,0,0,0,0
1556442750,0,0,0,0,0,0,0
1556442760,0,0,0,0,0,0,0
1556442770,0,0,0,0,0,0,0
1556442780,0,0,0,0,0,0,0
1556442790,0,0,0,0,0,0,0
1556442800,0,0,0,0,0,0,0
1556442810,0,0,0,0,0,0,0
1556442820,0,0,0,0,0,0,0
1556442830,0,0,0,0,0,0,0
1556442840,0,0,0,0,0,0,0
1556442850,0,0,0,0,0,0,0
1556442860,0,0,0,0,0,0,0
1556442870,0,0,0,0,0,0,0
1556442880,0,0,0,0,0,0,0
1556442890,0,0,0,0,0,0,0
1556442900,0,0,0,0,0,0,0
1556442910,0,0,0,0,0,0,0
1556442920,0,0,0,0,0,0,0
1556442930,0,0,0,0,0,0,0
1556442940,0,0,0,0,0,0,0
1556442950,0,0,0,0,0,0,0
1556442960,0,0,0,0,0,0,0
1556442970,0,0,0,0,0,0,0
1556442980,0,0,0,0,0,0,0
1556442990,0,0,0,0,0,0,0
1556443000,0,0,0,0,0,0,0
1556443010,0,0,0,0,0,0,0
1556443020,0,0,0,0,0,0,0
1556443030,0,0,0,0,0,0,0
1556443040,0,0,0,0,0,0,0
1556443050,0,0,0,0,0,0,0
1556443060,0,0,0,0,0,0,0
1556443070,0,0,0,0,0,0,0
1556443080,0,0,0,0,0,0,0
1556443090,0,0,0,0,0,0,0
1556443100,0,0,0,0,0,0,0
1556443110,0,0,0,0,0,0,0
1556443120,0,0,0,0,0,0,0
1556443130,0,0,0,0,0,0,0
1556443140,0,0,0,0,0,0,0
1556443150,0,0,0,0,0,0,0
1556443160,0,0,0,0,0,0,0
1556443170,0,0,0,0,0,0,0
1556443180,0,0,0,0,0,0,0
1556443190,0,0,0,0,0,0,0
1556443200,0,0,0,0,0,0,0
1556443210,0,0,0,0,0,0,0
1556443220,0,0,0,0,0,0,0
1556443230,0,0,0,0,0,0,0
1556443240,0,0,0,0,0,0,0
1556443250,0,0,0,0,0,0,0
1556443260,0,0,0,0,0,0,0
1556443270,0,0,0,0,0,0,0
1556443280,0,0,0,0,0,0,0
1556443290,0,0,0,0,0,0,0
1556443300,0,0,0,0,0,0,0
1556443310,0,0,0,0,0,0,0
1556443320,0,0,0,0,0,0,0
1556443330,0,0,0,0,0,0,0
1556443340,0,0,0,0,0,0,0
1556443350,0,0,0,0,0,0,0
1556443360,0,0,0,0,0,0,0
1556443370,0,0,0,0,0,0,0
1556443380,0,0,0,0,0,0,0
1556443390,0,0,0,0,0,0,0
1556443400,0,0,0,0,0,0,0
1556443410,0,0,0,0,0,0,0
1556443420,0,0,0,0,0,0,0
1556443430,0,0,0,0,0,0,0
1556443440,0,0,0,0,0,0,0
1556443450,0,0,0,0,0,0,0
1556443460,0,0,0,0,0,0,0
1556443470,0,0,0,0,0,0,0
1556443480,0,0,0,0,0,0,0
1556443490,0,0,0,0,0,0,0
1556443500,0,0,0,0,0,0,0
1556443510,0,0,0,0,0,0,0
1556443520,0,0,0,0,0,0,0
1556443530,0,0,0,0,0,0,0
1556443540,0,0,0,0,0,0,0
1556443550,0,0,0,0,0,0,0
1556443560,0,0,0,0,0,0,0
1556443570,0,0,0,0,0,0,0
1556443580,0,0,0,0,0,0,0
1556443590,0,0,0,0,0,0,0
1556443600,0,0,0,0,0,0,0
1556443610,0,0,0,0,0,0,0
1556443620,0,0,0,0,0,0,0
1556443630,0,0,0,0,0,0,0
1556443640,0,0,0,0,0,0,0
1556443650,0,0,0,0,0,0,0
1556443660,0,0,0,0,0,0,0
1556443670,0,0,0,0,0,0,0
1556443680,0,0,0,0,0,0,0
1556443690,0,0,0,0,0,0,0
1556443700,0,0,0,0,0,0,0
1556443710,0,0,0,0,0,0,0
1556443720,0,0,0,0,0,0,0
1556443730,0,0,0,0,0,0,0
1556443740,0,0,0,0,0,0,0
1556443750,0,0,0,0,0,0,0
1556443760,0,0,0,0,0,0,0
1556443770,0,0,0,0,0,0,0
1556443780,0,0,0,0,0,0,0
1556443790,0,0,0,0,0,0,0
1556443800,0,0,0,0,0,0,0
1556443810,0,0,0,0,0,0,0
1556443820,0,0,0,0,0,0,0
1556443830,0,0,0,0,0,0,0
1556443840,0,0,0,0,0,0,0
1556443850,0,0,0,0,0,0,0
1556443860,0,0,0,0,0,0,0
1556443870,0,0,0,0,0,0,0
1556443880,0,0,0,0,0,0,0
1556443890,0,0,0,0,0,0,0
1556443900,0,0,0,0,0,0,0
1556443910,0,0,0,0,0,0,0
1556443920,0,0,0,0,0,0,0
1556443930,0,0,0,0,0,0,0
1556443940,0,0,0,0,0,0,0
1556443950,0,0,0,0,0,0,0
1556443960,0,0,0,0,0,0,0
1556443970,0,0,0,0,0,0,0
1556443980,0,0,0,0,0,0,0
1556443990,0,0,0,0,0,0,0
1556444000,0,0,0,0,0,0,0
1556444010,0,0,0,0,0,0,0
1556444020,0,0,0,0,0,0,0
1556444030,0,0,0,0,0,0,0
1556444040,0,0,0,0,0,0,0
1556444050,0,0,0,0,0,0,0
1556444060,0,0,0,0,0,0,0
1556444070,0,0,0,0,0,0,0
1556444080,0,0,0,0,0,0,0
1556444090,0,0,0,0,0,0,0
1556444100,0,0,0,0,0,0,0
1556444110,0,0,0,0,0,0,0
1556444120,0,0,0,0,0,0,0
1556444130,0,0,0,0,0,0,0
1556444140,0,0,0,0,0,0,0
1556444150,0,0,0,0,0,0,0
1556444160,0,0,0,0,0,0,0
1556444170,0,0,0,0,0,0,0
1556444180,0,0,0,0,0,0,0
1556444190,0,0,0,0,0,0,0
1556444200,0,0,0,0,0,0,0
1556444210,0,0,0,0,0,0,0
1556444220,0,0,0,0,0,0,0
1556444230,0,0,0,0,0,0,0
1556444240,0,0,0,0,0,0,0
1556444250,0,0,0,0,0,0,0
1556444260,0,0,0,0,0,0,0
1556444270,0,0,0,0,0,0,0
1556444280,0,0,0,0,0,0,0
1556444290,0,0,0,0,0,0,0
1556444300,0,0,0,0,0,0,0
1556444310,0,0,0,0,0,0,0
1556444320,0,0,0,0,0,0,0
1556444330,0,0,0,0,0,0,0
1556444340,0,0,0,0,0,0,0
1556444350,0,0,0,0,0,0,0
1556444360,0,0,0,0,0,0,0
1556444370,0,0,0,0,0,0,0
1556444380,0,0,0,0,0,0,0
1556444390,0,0,0,0,0,0,0
1556444400,0,0,0,0,0,0,0
1556444410,0,0,0,0,0,0,0
1556444420,0,0,0,0,0,0,0
1556444430,0,0,0,0,0,0,0
1556444440,0,0,0,0,0,0,0
1556444450,0,0,0,0,0,0,0
1556444460,0,0,0,0,0,0,0
1556444470,0,0,0,0,0,0,0
1556444480,0,0,0,0,0,0,0
1556444490,0,0,0,0,0,0,0
1556444500,0,0,0,0,0,0,0
1556444510,0,0,0,0,0,0,0
1556444520,0,0,0,0,0,0,0
1556444530,0,0,0,0,0,0,0
1556444540,0,0,0,0,0,0,0
1556444550,0,0,0,0,0,0,0
1556444560,0,0,0,0,0,0,0
1556444570,0,0,0,0,0,0,0
1556444580,0,0,0,0,0,0,0
1556444590,0,0,0,0,0,0,0
1556444600,0,0,0,0,0,0,0
1556444610,0,0,0,0,0,0,0
1556444620,0,0,0,0,0,0,0
1556444630,0,0,0,0,0,0,0
1556444640,0,0,0,0,0,0,0
1556444650,0,0,0,0,0,0,0
1556444660,0,0,0,0,0,0,0
1556444670,0,0,0,0,0,0,0
1556444680,0,0,0,0,0,0,0
1556444690,0,0,0,0,0,0,0
1556444700,0,0,0,0,0,0,0
1556444710,0,0,0,0,0,0,0
1556444720,0,0,0,0,0,0,0
1556444730,0,0,0,0,0,0,0
1556444740,0,0,0,0,0,0,0
1556444750,0,0,0,0,0,0,0
1556444760,0,0,0,0,0,0,0
1556444770,0,0,0,0,0,0,0
1556444780,0,0,0,0,0,0,0
1556444790,0,0,0,0,0,0,0
1556444800,0,0,0,0,0,0,0
1556444810,0,0,0,0,0,0,0
1556444820,0,0,0,0,0,0,0
1556444830,0,0,0,0,0,0,0
1556444840,0,0,0,0,0,0,0
1556444850,0,0,0,0,0,0,0
1556444860,0,0,0,0,0,0,0
1556444870,0,0,0,0,0,0,0
1556444880,0,0,0,0,0,0,0
1556444890,0,0,0,0,0,0,0
1556444900,0,0,0,0,0,0,0
1556444910,0,0,0,0,0,0,0
1556444920,0,0,0,0,0,0,0
1556444930,0,0,0,0,0,0,0
1556444940,0,0,0,0,0,0,0
1556444950,0,0,0,0,0,0,0
1556444960,0,0,0,0,0,0,0
1556444970,0,0,0,0,0,0,0
1556444980,0,0,0,0,0,0,0
1556444990,0,0,0,0,0,0,0
1556445000,0,0,0,0,0,0,0
1556445010,0,0,0,0,0,0,0
1556445020,0,0,0,0,0,0,0
1556445030,0,0,0,0,0,0,0
1556445040,0,0,0,0,0,0,0
1556445050,0,0,0,0,0,0,0
1556445060,0,0,0,0,0,0,0
1556445070,0,0,0,0,0,0,0
1556445080,0,0,0,0,0,0,0
1556445090,0,0,0,0,0,0,0
1556445100,0,0,0,0,0,0,0
1556445110,0,0,0,0,0,0,0
1556445120,0,0,0,0,0,0,0
1556445130,0,0,0,0,0,0,0
1556445140,0,0,0,0,0,0,0
1556445150,0,0,0,0,0,0,0
1556445160,0,0,0,0,0,0,0
1556445170,0,0,0,0,0,0,0
1556445180,0,0,0,0,0,0,0
1556445190,0,0,0,0,0,0,0
1556445200,0,0,0,0,0,0,0
1556445210,0,0,0,0,0,0,0
1556445220,0,0,0,0,0,0,0
1556445230,0,0,0,0,0,0,0
1556445240,0,0,0,0,0,0,0
1556445250,0,0,0,0,0,0,0
1556445260,0,0,0,0,0,0,0
1556445270,0,0,0,0,0,0,0
1556445280,0,0,0,0,0,0,0
1556445290,0,0,0,0,0,0,0
1556445300,0,0,0,0,0,0,0
1556445310,0,0,0,0,0,0,0
1556445320,0,0,0,0,0,0,0
1556445330,0,0,0,0,0,0,0
1556445340,0,0,0,0,0,0,0
1556445350,0,0,0,0,0,0,0
1556445360,0,0,0,0,0,0,0
1556445370,0,0,0,0,0,0,0
1556445380,0,0,0,0,0,0,0
1556445390,0,0,0,0,0,0,0
1556445400,0,0,0,0,0,0,0
1556445410,0,0,0,0,0,0,0
1556445420,0,0,0,0,0,0,0
1556445430,0,0,0,0,0,0,0
1556445440,0,0,0,0,0,0,0
1556445450,0,0,0,0,0,0,0
1556445460,0,0,0,0,0,0,0
1556445470,0,0,0,0,0,0,0
1556445480,0,0,0,0,0,0,0
1556445490,0,0,0,0,0,0,0
1556445500,0,0,0,0,0,0,0
1556445510,0,0,0,0,0,0,0
1556445520,0,0,0,0,0,0,0
1556445530,0,0,0,0,0,0,0
1556445540,0,0,0,0,0,0,0
1556445550,0,0,0,0,0,0,0
1556445560,0,0,0,0,0,0,0
1556445570,0,0,0,0,0,0,0
1556445580,0,0,0,0,0,0,0
1556445590,0,0,0,0,0,0,0
1556445600,0,0,0,0,0,0,0
1556445610,0,0,0,0,0,0,0
1556445620,0,0,0,0,0,0,0
1556445630,0,0,0,0,0,0,0
1556445640,0,0,0,0,0,0,0
1556445650,0,0,0,0,0,0,0
1556445660,0,0,0,0,0,0,0
1556445670,0,0,0,0,0,0,0
1556445680,0,0,0,0,0,0,0
1556445690,0,0,0,0,0,0,0
1556445700,0,0,0,0,0,0,0
1556445710,0,0,0,0,0,0,0
1556445720,0,0,0,0,0,0,0
1556445730,0,0,0,0,0,0,0
1556445740,0,0,0,0,0,0,0
1556445750,0,0,0,0,0,0,0
1556445760,0,0,0,0,0,0,0
1556445770,0,0,0,0,0,0,0
1556445780,0,0,0,0,0,0,0
1556445790,0,0,0,0,0,0,0
1556445800,0,0,0,0,0,0,0
1556445810,0,0,0,0,0,0,0
1556445820,0,0,0,0,0,0,0
1556445830,0,0,0,0,0,0,0
1556445840,0,0,0,0,0,0,0
1556445850,0,0,0,0,0,0,0
1556445860,0,0,0,0,0,0,0
1556445870,0,0,0,0,0,0,0
1556445880,0,0,0,0,0,0,0
1556445890,0,0,0,0,0,0,0
1556445900,0,0,0,0,0,0,0
1556445910,0,0,0,0,0,0,0
1556445920,0,0,0,0,0,0,0
1556445930,0,0,0,0,0,0,0
1556445940,0,0,0,0,0,0,0
1556445950,0,0,0,0,0,0,0
1556445960,0,0,0,0,0,0,0
1556445970,0,0,0,0,0,0,0
1556445980,0,0,0,0,0,0,0
1556445990,0,0,0,0,0,0,0
1556446000,0,0,0,0,0,0,0
1556446010,0,0,0,0,0,0,0
1556446020,0,0,0,0,0,0,0
1556446030,0,0,0,0,0,0,0
1556446040,0,0,0,0,0,0,0
1556446050,0,0,0,0,0,0,0
1556446060,0,0,0,0,0,0,0
1556446070,0,0,0,0,0,0,0
1556446080,0,0,0,0,0,0,0
1556446090,0,0,0,0,0,0,0
1556446100,0,0,0,0,0,0,0
1556446110,0,0,0,0,0,0,0
1556446120,0,0,0,0,0,0,0
1556446130,0,0,0,0,0,0,0
1556446140,0,0,0,0,0,0,0
1556446150,0,0,0,0,0,0,0
1556446160,0,0,0,0,0,0,0
1556446170,0,0,0,0,0,0,0
1556446180,0,0,0,0,0,0,0
1556446190,0,0,0,0,0,0,0
1556446200,0,0,0,0,0,0,0
1556446210,0,0,0,0,0,0,0
1556446220,0,0,0,0,0,0,0
1556446230,0,0,0,0,0,0,0
1556446240,0,0,0,0,0,0,0
1556446250,0,0,0,0,0,0,0
1556446260,0,0,0,0,0,0,0
1556446270,0,0,0,0,0,0,0
1556446280,0,0,0,0,0,0,0
1556446290,0,0,0,0,0,0,0
1556446300,0,0,0,0,0,0,0
1556446310,0,0,0,0,0,0,0
1556446320,0,0,0,0,0,0,0
1556446330,0,0,0,0,0,0,0
1556446340,0,0,0,0,0,0,0
1556446350,0,0,0,0,0,0,0
1556446360,0,0,0,0,0,0,0
1556446370,0,0,0,0,0,0,0
1556446380,0,0,0,0,0,0,0
1556446390,0,0,0,0,0,0,0
1556446400,0,0,0,0,0,0,0
1556446410,0,0,0,0,0,0,0
1556446420,0,0,0,0,0,0,0
1556446430,0,0,0,0,0,0,0
1556446440,0,0,0,0,0,0,0
1556446450,0,0,0,0,0,0,0
1556446460,0,0,0,0,0,0,0
1556446470,0,0,0,0,0,0,0
1556446480,0,0,0,0,0,0,0
1556446490,0,0,0,0,0,0,0
1556446500,0,0,0,0,0,0,0
1556446510,0,0,0,0,0,0,0
1556446520,0,0,0,0,0,0,0
1556446530,0,0,0,0,0,0,0
1556446540,0,0,0,0,0,0,0
1556446550,0,0,0,0,0,0,0
1556446560,0,0,0,0,0,0,0
1556446570,0,0,0,0,0,0,0
1556446580,0,0,0,0,0,0,0
1556446590,0,0,0,0,0,0,0
1556446600,0,0,0,0,0,0,0
1556446610,0,0,0,0,0,0,0
1556446620,0,0,0,0,0,0,0
1556446630,0,0,0,0,0,0,0
1556446640,0,0,0,0,0,0,0
1556446650,0,0,0,0,0,0,0
1556446660,0,0,0,0,0,0,0
1556446670,0,0,0,0,0,0,0
1556446680,0,0,0,0,0,0,0
1556446690,0,0,0,0,0,0,0
1556446700,0,0,0,0,0,0,0
1556446710,0,0,0,0,0,0,0
1556446720,0,0,0,0,0,0,0
1556446730,0,0,0,0,0,0,0
1556446740,0,0,0,0,0,0,0
1556446750,0,0,0,0,0,0,0
1556446760,0,0,0,0,0,0,0
1556446770,0,0,0,0,0,0,0
1556446780,0,0,0,0,0,0,0
1556446790,0,0,0,0,0,0,0
1556446800,0,0,0,0,0,0,0
1556446810,0,0,0,0,0,0,0
1556446820,0,0,0,0,0,0,0
1556446830,0,0,0,0,0,0,0
1556446840,0,0,0,0,0,0,0
1556446850,0,0,0,0,0,0,0
1556446860,0,0,0,0,0,0,0
1556446870,0,0,0,0,0,0,0
1556446880,0,0,0,0,0,0,0
1556446890,0,0,0,0,0,0,0
1556446900,0,0,0,0,0,0,0
1556446910,0,0,0,0,0,0,0
1556446920,0,0,0,0,0,0,0
1556446930,0,0,0,0,0,0,0
1556446940,0,0,0,0,0,0,0
1556446950,0,0,0,0,0,0,0
1556446960,0,0,0,0,0,0,0
1556446970,0,0,0,0,0,0,0
1556446980,0,0,0,0,0,0,0
1556446990,0,0,0,0,0,0,0
1556447000,0,0,0,0,0,0,0
1556447010,0,0,0,0,0,0,0
1556447020,0,0,0,0,0,0,0
1556447030,0,0,0,0,0,0,0
1556447040,0,0,0,0,0,0,0
1556447050,0,0,0,0,0,0,0
1556447060,0,0,0,0,0,0,0
1556447070,0,0,0,0,0,0,0
1556447080,0,0,0,0,0,0,0
1556447090,0,0,0,0,0,0,0
1556447100,0,0,0,0,0,0,0
1556447110,0,0,0,0,0,0,0
1556447120,0,0,0,0,0,0,0
1556447130,0,0,0,0,0,0,0
1556447140,0,0,0,0,0,0,0
1556447150,0,0,0,0,0,0,0
1556447160,0,0,0,0,0,0,0
1556447170,0,0,0,0,0,0,0
1556447180,0,0,0,0,0,0,0
1556447190,0,0,0,0,0,0,0
1556447200,0,0,0,0,0,0,0
1556447210,0,0,0,0,0,0,0
1556447220,0,0,0,0,0,0,0
1556447230,0,0,0,0,0,0,0
1556447240,0,0,0,0,0,0,0
1556447250,0,0,0,0,0,0,0
1556447260,0,0,0,0,0,0,0
1556447270,0,0,0,0,0,0,0
1556447280,0,0,0,0,0,0,0
1556447290,0,0,0,0,0,0,0
1556447300,0,0,0,0,0,0,0
1556447310,0,0,0,0,0,0,0
1556447320,0,0,0,0,0,0,0
1556447330,0,0,0,0,0,0,0
1556447340,0,0,0,0,0,0,0
1556447350,0,0,0,0,0,0,0
1556447360,0,0,0,0,0,0,0
1556447370,0,0,0,0,0,0,0
1556447380,0,0,0,0,0,0,0
1556447390,0,0,0,0,0,0,0
1556447400,29.05698101,0,7.44460988,0,0,0,2.399946668
1556447410,29.05698101,0,7.44460988,0,0,0,51.37769489
1556447420,45.44343459,3.200071113,43.97777778,0,0,0,51.37769489
1556447430,59.44420997,12.5974805,83.75555556,0.599946671,0.088886914,0,96.30897091
1556447440,59.44420997,12.5974805,83.75555556,0.599946671,1.774386728,1.044166,152.2018146
1556447450,40.78640453,23.96727289,104.6573638,2.713342081,1.774386728,3.329338128,152.2018146
1556447460,38.26689159,29.92115521,97.61301507,6.017675534,4.931360789,3.329338128,155.6815655
1556447470,38.26689159,29.92115521,97.61301507,6.017675534,9.074772576,6.86270155,171.9885341
1556447480,36.62702991,28.33333333,84.4577379,8.056127305,9.074772576,7.643934849,171.9885341
1556447490,37.75469437,23.50849906,75.71314316,5.996135824,7.530990359,7.643934849,168.5653773
1556447500,37.75469437,23.50849906,75.71314316,5.996135824,4.381867521,5.386276125,158.5446967
1556447510,27.98757895,20.78002981,63.42264746,2.689546334,4.381867521,1.846824796,158.5446967
1556447520,21.22399502,19.59391989,54.9252536,0.044567252,0.133443053,1.846824796,145.6506781
1556447530,15.4653682,19.59391989,54.9252536,0.044567252,0.022206924,0.044372462,134.8971651
1556447540,33.51495608,18.74014699,52.82339608,0.022191647,0.022206924,0.022201501,134.8971651
1556447550,15.72168447,18.54531692,56.64526734,0.177821245,0.022208897,0.022201501,138.0399484
1556447560,22.50851135,18.54531692,56.64526734,0.177821245,2.68787347,0.466086648,145.2447009
1556447570,30.50062994,19.88655322,65.24207012,3.180109858,2.68787347,3.648660675,145.2447009
1556447580,42.1680048,21.96141193,72.37324679,4.562551468,6.191950464,3.648660675,157.9859183
1556447590,42.1680048,21.96141193,72.37324679,4.562551468,6.256517205,4.556568126,162.5830749
1556447600,39.48070425,22.59674022,69.36133295,4.416627827,6.256517205,4.135263123,162.5830749
1556447610,33.48526959,19.98532779,62.34596683,1.768624381,3.623268944,4.135263123,150.4442515
1556447620,33.48526959,19.98532779,62.34596683,1.419798761,1.309103819,0.955385709,132.8416563
1556447630,32.33184554,17.55321513,56.8285365,0.033926876,1.309103819,0.911637835,132.8416563
1556447790,40.94256915,19.63321583,64.7974661,1.81775928,20.70296898,5.093792218,167.7938952
1556447800,40.94256915,19.63321583,64.7974661,2.56284947,21.17390627,4.932127702,178.5000222
1556447810,43.02581549,20.86249417,67.54625619,2.988346185,21.17390627,5.41945228,178.5000222
1556447820,38.93474537,21.10812073,61.5391471,2.8,18.46174354,5.41945228,177.5397742
1556447830,38.93474537,21.10812073,61.5391471,2.8,11.47486406,3.365577497,158.533878
1556447840,35.49481997,19.08379988,54.57938112,1.311285949,11.47486406,2.15435869,158.533878
1556447850,34.71805472,17.16318364,48.67856587,0.111133338,5.302862214,2.15435869,140.9354259
1556447860,34.71805472,17.16318364,48.67856587,0.111133338,3.913981364,0.244607516,138.1211784
1556447870,39.1359424,17.06775369,54.78768919,1.134619235,3.913981364,1.178406261,138.1211784
1556447880,44.84324902,20.2970838,63.97846063,1.866832607,12.74651811,1.178406261,164.1598434
1556447890,44.84324902,20.30722072,63.99956271,1.866832607,15.76732067,1.956207625,183.2929082
1556447900,45.98084317,21.63973722,70.86334134,2.222222222,15.76732067,2.288888889,183.2929082
1556447910,47.08888889,22.82070084,72.13173041,1.6,17.81791555,2.288888889,192.1111111
1556447920,47.08888889,22.82070084,72.13173041,1.6,17.90912121,1.711035065,192.2179507
1556447930,46.49459597,22.02222222,72.91365547,1.773953922,17.90912121,1.734451091,192.2179507
1556447940,49.46556743,22.98978479,74.0238672,2.022177285,22.97828841,1.734451091,202.3957685
1556447950,49.46556743,22.98978479,74.0238672,2.022177285,25.85018893,2.066666667,203.9365531
1556447960,48.71111111,23.9052676,76.79829337,1.866666667,25.85018893,1.755555556,203.9365531
1556447970,49.39314453,24.73333333,77.84444444,1.15861946,25.38059784,1.755555556,200.7821527
1556447980,49.39314453,24.73333333,77.84444444,1.15861946,21.73430916,1.154580576,195.4920579
1556447990,48.02328941,25.07544825,75.35144018,0.5979934,21.73430916,0.487221509,195.4920579
1556448000,45.58277984,23.46405955,68.83030572,0.244243622,12.91541625,0.487221509,185.1917614
1556448010,45.58277984,23.46405955,68.83030572,0.244243622,4.505804275,0.199911151,174.2326656
