timestamp,container/front-end_1/CPU_usage,container/front-end_1/MEM_usage,container/front-end_1/Cached_MEM_usage,container/front-end_1/NET_Input,container/front-end_1/NET_Output,container/front-end_1/FS_usage,container/front-end_1/FS_reads,container/front-end_1/FS_writes,service/edge-router:80/request_duration_seconds_count,service/edge-router:80/request_duration_seconds_bucket
1544018590,3.104707393,147771392,25026560,155669.6182,96199.34545,226377728,0,0,69.38181818,668.6727273
1544018580,3.136005162,143044608,25026560,156417.5818,96615.30909,226377728,0,0,69.58055308,669.115107
1544018570,3.079515538,145256448,25026560,154824,95695.18182,226377728,0,0,69.6,671.3272727
1544018560,3.00427514,143790080,25026560,150541.4,92848.67273,226377728,0,0,69.2376225,669.1212568
1544018550,3.12453304,142372864,25026560,155176.9091,95624.54545,226377728,0,0,70.89090909,701.1454545
1544018540,3.102074679,142176256,25026560,154198.4,95048.81818,221818880,0,0,70.92598316,700.4418101
1544018530,3.130391737,141717504,25026560,156319.7455,96264.09091,221818880,0,0,70.50780895,697.5327721
1544018520,3.114298188,146665472,25026560,155794.0727,95993.78182,221818880,0,0,70.65454545,696.2363636
1544018510,3.098194093,143228928,25026560,155524.2545,95974.98182,221818880,0,0,71.07401953,700.8672885
1544018500,3.105326338,143032320,25026560,154818.3818,95398.69091,221818880,0,0,71.6,707.1636364
1544018490,3.104273036,143892480,25026560,155346.0909,95690.41818,221818880,0,0,71.87403407,708.4856088
1544018480,3.028677318,141369344,25026560,151900.1818,93702.92727,217235456,0,0,70.76234978,695.2782677
1544018470,3.147465446,142954496,25026560,157472.8545,97119.52727,217235456,0,0,71.05583738,698.1945126
1544018460,3.177498278,143609856,25026560,159159.2545,98041,217235456,0,0,71,698.3090909
1544018450,3.01463062,143867904,25026560,152704.5818,94145.05455,217235456,0,0,71.27402316,704.0491645
1544018440,3.034976231,143355904,25026560,154471.9455,95359.25455,217235456,0,0,70.45582647,691.6671212
1544018430,3.08961125,141955072,25026560,157034.4727,96851.10909,217235456,0,0,69.81691242,689.696551
1544018420,2.99341403,141115392,25026560,151750.6727,93659.23636,212709376,0,0,70.435083,698.387302
1544018410,3.045019735,143253504,25026560,155317.6364,96026.52727,212709376,0,0,70.01818182,688.8545455
1544018400,3.020384528,145281024,25026560,153139.5273,94633.94545,212709376,0,0,70.09090909,683.9454545
1544018390,3.019274645,146313216,25026560,152587.4909,94339.49091,212709376,0,0,70.12727273,679.6363636
1544018380,3.064047864,142585856,25026560,154176.0545,95128.52727,212709376,0,0,70.14545455,690.8727273
1544018370,3.172122225,142426112,25026560,159218.6909,98630.89091,212709376,0,0,70.96363636,688.8363636
1544018360,3.140581576,143167488,25026560,156126.0364,96369.38182,208187392,0,0,69.34545455,674.6363636
1544018350,3.118722631,143450112,25026560,155436.7091,95894.94545,208187392,0,0,70.45454545,687.4363636
1544018340,3.10191746,141533184,25026560,155360.2727,95861.52727,208187392,0,0,70.68962383,690.9328921
1544018330,3.088333574,141381632,25026560,154961.8545,95564.41818,208187392,0,0,69.63762978,676.0850197
1544018320,3.07839822,143888384,25026560,152976.3273,94567.74545,208187392,0,0,70.98181818,684.7090909
1544018310,3.034252225,141459456,25026560,151615.9091,93721.36364,208187392,0,0,69.58308333,673.5940653
1544018300,3.101476987,142655488,25026560,157195.3091,97046,203669504,0,0,69.69217622,675.2122766
1544018290,2.982210778,143884288,25026560,151324.5273,93393.54545,203669504,0,0,70,685.3636364
1544018280,3.018842291,142397440,25026560,153116.0909,94487.67273,203669504,0,0,69.85327539,682.5694078
1544018270,3.030938579,142086144,25026560,154673.8364,95220.10909,203669504,0,0,70.21818182,696.3090909
1544018260,3.024567246,146173952,25026560,155906.3091,95997.56364,203669504,0,0,70.45326449,702.5144997
1544018250,3.025183804,151146496,25026560,155017.5091,95422.10909,203669504,0,0,70.49219077,708.3583338
1544018240,2.976747936,151916544,25026560,151709.8,93597.65455,199106560,0,0,70.98181818,706.5636364
1544018230,3.144704528,151158784,25026560,154705.0909,95703.03636,199106560,0,0,70.50909091,685.2727273
1544018220,3.363255213,151826432,25026560,157200.8727,97113.74545,199106560,0,0,69.65454545,674.2727273
1544018210,3.275065,151298048,25026560,149980.5636,92789.67273,199106560,0,0,70.27400498,679.5214458
1544018200,3.394184356,148676608,25026560,154096.2545,95236.98182,199106560,0,0,70.65454545,678.8727273
1544018190,3.405418045,142508032,25026560,155803.9818,96198.96364,199106560,0,0,69.74545455,668.7818182
1544018180,3.337575383,142966784,25026560,153697.3636,94610.98182,194576384,0,0,70.4,684.5272727
1544018170,3.158780784,146968576,25026560,155444.8182,95697.30909,194576384,0,0,71.56233523,710.0961801
1544018160,3.107033624,143761408,25026560,154475.1818,95052.10909,194576384,0,0,70.92598316,711.8597844
1544018150,3.131639697,147148800,25026560,156487.3818,96244.6,194576384,0,0,71.29090909,718.3272727
1544018140,3.139960978,145100800,25026560,157233,96671.61818,194576384,0,0,70.74545455,714.7636364
1544018130,3.071866724,148357120,25026560,151624.2841,93275.84138,194576384,0,0,70.74545455,710.6909091
1544018120,3.09531343,141942784,25026560,153826.1455,94678.29091,190038016,0,0,70.63636364,701
1544018110,3.070426559,142843904,25026560,154014.6727,94834.89091,190038016,0,0,70.27272727,697.9818182
1544018100,3.071050454,141680640,25026560,153844.6545,94749.03636,190038016,0,0,70.18054217,692.3146852
1544018090,3.129498798,144637952,25026560,157048.5636,96770.85455,190038016,0,0,70.56363636,687.5636364
1544018080,3.06042133,142987264,25026560,153976.3636,94957.65455,190038016,0,0,70.27272727,685.6181818
1544018070,3.033369849,143716352,25026560,153714.9818,94759.32727,190038016,0,0,70.50909091,697.1090909
1544018060,3.135558636,142487552,25026560,157297.5455,96935.01818,185487360,0,0,70.16363636,692.0909091
1544018050,3.09461193,141774848,25026560,155342.0364,95778.67273,185487360,0,0,71.00129093,700.8672885
1544018040,3.03709454,142766080,25026560,152831.0545,94289.58182,185487360,0,0,70.56363636,700.8545455
1544018030,3.148568075,142413824,25026560,158259.0182,97394.47273,185487360,0,0,70.68962383,710.6961692
1544018020,3.149396588,143224832,25026560,157263.9455,96809.10909,185487360,0,0,71.07272727,715.2545455
1544018010,3.127584499,142852096,25026560,154409.062,95334.95154,185487360,0,0,70.21818182,691.6545455
1544018000,3.066467605,142553088,25026560,151828.1455,93752.41818,180944896,0,0,69.74418647,692.605589
1544017990,3.115851618,143724544,25026560,155369.1091,95944.01818,180944896,0,0,69.70909091,679.8363636
1544017980,3.1370501,141029376,25026560,155679.2364,96183.05455,180944896,0,0,69.92727273,675.8909091
1544017970,3.193356284,145580032,25026560,157645.0727,97382.52727,180944896,0,0,69.68964201,674.5513718
1544017960,3.050856974,142544896,25026560,153251.8681,94523.28139,180944896,0,0,70.0194549,686.9215804
1544017950,3.058418465,141193216,25026560,153449.7818,94587.89091,180944896,0,0,69.38181818,687.6181818
1544017940,3.136724468,142725120,25026560,156591.9455,96536.07273,176435200,0,0,70.32727273,695.9818182
1544017930,3.181059774,143953920,25026560,157787.3675,97203.28721,176435200,0,0,70.21945854,701.0672921
1544017920,3.110929598,141963264,25026560,155483.3455,95775.87273,176435200,0,0,70.54545455,703.0545455
1544017910,3.105430702,143159296,25026560,155686.1818,95876.67273,176435200,0,0,70.54417192,705.6962601
1544017900,3.065161582,145608704,25026560,152904.3455,94333.8,176435200,0,0,70.30909091,697.6909091
1544017890,3.073083003,142655488,25026560,154096.6364,94891.41818,176435200,0,0,70.98181818,714.2363636
1544017880,3.104289154,141594624,25026560,156818.6364,96478.25455,171880448,0,0,70.87272727,707.5636364
1544017870,3.073264533,146288640,25026560,155300.2545,95633.38182,171880448,0,0,71.00129093,715.231186
1544017860,3.070748322,142487552,25026560,154495.3273,95149.03636,171880448,0,0,70.764923,713.1220568
1544017850,3.107446702,141946880,25026560,155086.6561,95442.09895,171880448,0,0,71.43506482,720.0232723
1544017840,3.130305433,143286272,25026560,156881.3636,96497.38182,171880448,0,0,71.09090909,721.2545455
1544017830,3.130096096,141824000,25026560,156710.2727,96400.14545,171880448,0,0,71.07272727,722.9454545
1544017820,3.141483861,140918784,25026560,157223.4545,96546.38182,167305216,0,0,71.09220168,729.1405298
1544017810,3.040968303,141033472,25026560,151409.4545,93139,167305216,0,0,71,721.3090909
1544017800,3.138442436,145702912,25026560,158379.8909,97275.67273,167305216,0,0,70.79871275,720.0778168
1544017790,3.07975042,145186816,25026560,154903.9091,95196.98182,167305216,0,0,70.45454545,716.3090909
1544017780,3.147648275,141389824,25026560,156849.2182,96400.32727,167305216,0,0,71.01818182,717.0363636
1544017770,3.18660687,142413824,25026560,156427.7091,96275.27273,167305216,0,0,70.98052763,715.0960892
1544017760,3.194663888,142503936,25026560,157531.9636,96923.4,162693120,0,0,70.74545455,709.0545455
1544017750,3.120184514,147677184,25026560,153255.2545,94432.70909,162693120,0,0,71.03636364,710.4181818
1544017740,3.13689484,140828672,25026560,153603.8727,94613.85455,162693120,0,0,70.6,707.9454545
1544017730,3.149800856,142450688,25026560,155049.9636,95374.8,162693120,0,0,70.98310878,715.3584611
1544017720,3.110962621,140517376,25026560,155368.6364,95523.03636,162693120,0,0,71.14545455,718.5090909
1544017710,3.122630758,146968576,25026560,155763.5818,95957.03636,162693120,0,0,70.52855506,701.5218459
1544017700,3.154113551,140771328,25026560,155980,96097.2,158183424,0,0,70.18309424,700.8309242
1544017690,3.034580017,143753216,25026560,150959.7636,93021.32727,158183424,0,0,70.25454545,700.4909091
1544017680,3.122565327,146276352,25026560,155480.1636,95831.65455,158183424,0,0,70.07272727,695.2727273
1544017670,3.11335951,151887872,25026560,155125.2386,95802.88733,158183424,0,0,70.6,689.1636364
1544017660,3.122982538,142323712,25026560,155289.8364,95826.45455,158183424,0,0,70.71037655,693.2126039
1544017650,3.128358128,142897152,25026560,156351.0727,96169,158183424,0,0,70.41818182,704.3454545
1544017640,3.066296265,142462976,25026560,153123.6727,94118.74545,153632768,0,0,70.58181818,715.5636364
1544017630,3.065243271,143945728,25026560,153232.4909,94100.23636,153632768,0,0,70.58310151,718.5767014
1544017620,3.08308221,139284480,25026560,153783.6909,94590.14545,153632768,0,0,70.45326449,711.2961583
1544017610,3.050609145,142589952,25026560,153125.7091,94112.4,153632768,0,0,70.72727273,721.2
1544017600,3.086864569,143716352,25026560,155804.5636,95730.76364,153632768,0,0,70.96363636,723.3636364
1544017590,3.069565143,141885440,25026560,153959.1273,94611.30909,153632768,0,0,70.69090909,720.8
1544017580,3.124060721,142303232,25026560,155710.2909,95635.85455,149098496,0,0,70.4,718.3090909
1544017570,3.065500605,142594048,25026560,153440.4545,94290.50909,149098496,0,0,70.72727273,722.4727273
1544017560,3.15822124,146513920,25026560,159134.9273,97445.76364,149098496,0,0,70.94545455,737.3636364
1544017550,3.063792576,144650240,25026560,153900.5091,94450.54545,149098496,0,0,70.7285587,728.5405189
1544017540,3.108854466,141574144,25026560,156209.5455,95850.41818,149098496,0,0,70.56491936,726.3950254
1544017530,3.095511192,142790656,25026560,156940.9636,96297.69091,149098496,0,0,70.18309424,721.9767632
1544017520,3.058513786,143233024,25026560,155799.6545,95638.30909,144564224,0,0,70.32599407,718.6414792
1544017510,3.027847864,143589376,25026560,153185.4182,94079.54545,144564224,0,0,70.45454545,720.8727273
1544017500,3.029713882,142503936,25026560,152662.0727,93806.6,144564224,0,0,70.01690878,706.7871493
1544017490,3.073491453,140591104,25026560,154853.8909,95059.67273,144564224,0,0,70.12727273,714.5090909
1544017480,3.090558053,142020608,25026560,153937.4909,94595.30909,144564224,0,0,70.10909091,711.0727273
1544017470,3.145600632,143564800,25026560,153789.9091,94449.8,144564224,0,0,70.18181818,718.4909091
1544017460,3.160284952,142704640,25026560,153538.3273,94369.54545,140095488,0,0,69.38055672,708.4234832
1544017450,3.136900322,141946880,25026560,151337.1091,93156.27273,140095488,0,0,68.45454545,696.8363636
1544017440,3.040170293,143122432,25026560,145666.3273,89691.74545,140095488,0,0,67.52604498,695.2782677
1544017430,3.04429434,140582912,25026560,144464.8,88867.41818,140095488,0,0,66.30788531,685.1511791
1544017420,3.00044693,143482880,25026560,142515.3273,87718.09091,140095488,0,0,64.72844961,670.6667394
1544017410,2.95856091,142843904,25026560,139617.5818,85969.54545,140095488,0,0,63.87156597,662.2606862
1544017400,2.950828155,141553664,25026560,137642.7273,84713.45455,136044544,0,0,62.48977291,655.6608062
1544017390,2.843131422,138928128,25026560,131723.9091,81190.10909,136044544,0,0,61.28979473,640.2247232
1544017380,2.862108802,140271616,25026560,133019.5091,81973.67273,136044544,0,0,60.25564101,629.9023619
1544017370,2.797131725,145960960,25026560,128547.2545,79292.61818,136044544,0,0,58.41818182,609.6363636
1544017360,2.721674029,133271552,25026560,123881.8909,76508.21818,136044544,0,0,56.96467208,593.7926144
1544017350,2.711655879,108601344,25026560,123352.9273,76180.29091,136044544,0,0,56.01818182,582.9272727
1544017340,2.63932465,108232704,25026560,119430.8182,73831.96364,132517888,0,0,54.4,566.6
1544017330,2.623908985,108044288,25026560,116355.4545,71993.38182,132517888,0,0,53.18181818,554.3636364
1544017320,2.518707816,114630656,25026560,110097.7091,68280.45455,132517888,0,0,51.56269886,536.7538772
1544017310,2.516706785,107405312,25026560,109769.8909,68084.49091,132517888,0,0,50,520.4181818
1544017300,2.447991232,109600768,25026560,106160.9273,65984.92727,132517888,0,0,48.98092762,507.0816894
1544017290,2.407573882,108081152,25026560,102566.3818,63897.36364,132517888,0,0,47.25454545,487.4545455
1544017280,2.373814546,108830720,25026560,100380.1091,62598.03636,129523712,0,0,46.2173415,474.5913711
1544017270,2.361376142,109236224,25026560,99175.12727,61921.8,129523712,0,0,44.90909091,458.1272727
1544017260,2.297862448,110088192,25026560,95392.92727,59692.98182,129523712,0,0,43.25375902,440.4465373
1544017250,2.333599699,110678016,25026560,94006.41818,58875.09091,129523712,0,0,42.43636364,432.9636364
1544017240,2.270063865,109133824,25026560,89804.87273,56338.01818,129523712,0,0,40.87347043,416.3166603
1544017230,2.217580198,111874048,25026560,87214.89091,54820.52727,129523712,0,0,39.45454545,400.3454545
1544017220,2.132772635,108576768,25026560,82862.21818,52247.45455,127025152,0,0,38.16363636,387
1544017210,2.096581761,109002752,25026560,80895.50909,51037.29091,127025152,0,0,36.85521555,374.7522682
1544017200,1.981452541,108359680,25026560,75778.87273,48036,127025152,0,0,35.3824615,359.3338061
1544017190,1.876494921,111349760,25026560,72938.50909,46404.25455,127025152,0,0,33.92727273,342.2909091
1544017180,1.841627405,106553344,25026560,69764.96364,44504.81818,127025152,0,0,32.89031109,331.666697
1544017170,1.796921902,109252608,25026560,67257.85455,43037.8,127025152,0,0,31.34602447,314.4966272
1544017160,1.743658927,115171328,25026560,64727.14545,41545.03636,125050880,0,0,30.30853984,303.2490318
1544017150,1.739405278,112648192,25026560,63813.21818,40985.76364,125050880,0,0,28.92779869,288.1688758
1544017140,1.644795695,112136192,25026560,60111.16364,38777.52727,125050880,0,0,27.72727273,276.4363636
1544017130,1.629600125,109056000,25026560,58214.3961,37593.26194,125050880,0,0,26.52775505,265.8957436
1544017120,1.563408675,109985792,25026560,54597.18182,35393.61818,125050880,0,0,25.32773323,256.2046583
1544017110,1.528266903,107888640,25026560,52965.50909,34457.4,125050880,0,0,23.50909091,237.6
1544017100,1.419142085,109219840,25026560,47997.92727,31473.47273,123584512,0,0,22.32727273,224.2363636
1544017090,1.378393483,108736512,25026560,45811.63636,30218.2,123584512,0,0,21.01818182,208.1454545
1544017080,1.307528881,110764032,25026560,42814.72727,28430.83636,123584512,0,0,19.90909091,197.3454545
1544017070,1.274206877,108810240,25026560,40836.81818,27320.05455,123584512,0,0,18.30909091,180.9636364
1544017060,1.179618083,108929024,25026560,37885.61818,25530.81818,123584512,0,0,17.27241323,171.3423392
1544017050,1.119166007,108826624,25026560,34706.16364,23634.74545,123584512,0,0,16,159.5090909
1544017040,1.066566948,112992256,25026560,32357.74545,22253.45455,122630144,0,0,14.61818182,147.3272727
1544017030,0.985507502,108675072,25026560,28876.05455,20180.96364,122630144,0,0,13.65454545,137.5818182
1544017020,0.931692049,104361984,25026560,26843.36364,18997.89091,122630144,0,0,12.30909091,124.1338279
1544017010,0.870983672,99840000,25026560,23964.81818,17295.92727,122630144,0,0,10.90909091,110.1749148
1544017000,0.765265211,104865792,25026560,20500.41818,15262.41818,122630144,0,0,9.491081656,95.74428868
1544016990,0.663695391,102830080,25026560,17480.18182,13486.05455,122630144,0,0,8.072874052,81.79858058
1544016980,0.548547447,113733632,25026560,14165.57881,11527.02678,122175488,0,0,6.6364843,67.32377346
1544016970,0.434954357,108306432,25026560,10683.4,9707.8,122175488,0,0,5.101058355,51.72268412
1544016960,0.311554959,106520576,25026560,7593.981818,7517.945455,122175488,0,0,3.728755302,37.86917215
1544016950,0.213574768,103608320,25026560,5092.690909,5900.672727,122175488,0,0,2.537040124,25.80466127
1544016940,0.134738532,101064704,25026560,3008.018182,4525.090909,122175488,0,0,1.541559167,15.68527667
1544016930,0.07267603,99192832,25026560,1446.418182,3456.836364,122175488,0,0,0.77738,7.860151667
1544016920,0.029276611,97345536,25026560,416.1090909,2922.781818,122146816,0,0,0,0
1544016910,0.008846627,96485376,25026560,102.8,2442.6,122146816,0,0,0,0
1544016900,0.008576106,96694272,25026560,102.8,2442.6,122146816,0,0,0,0
1544016890,0.008602667,96849920,25026560,102.8,2442.6,122146816,0,0,0,0
1544016880,0.008299617,97034240,25026560,102.8,2442.6,122146816,0,0,0,0
1544016870,0.007662757,96784384,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016860,0.00965717,96366592,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016850,0.007938676,96145408,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016840,0.009419546,96681984,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016830,0.008119972,96829440,25026560,102.8,2442.6,122146816,0,0,0,0
1544016820,0.008884621,96071680,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016810,0.008849966,96178176,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016800,0.008038933,96333824,25026560,102.8,2442.6,122146816,0,0,0,0
1544016790,0.008233446,96653312,25026560,102.8,2442.6,122146816,0,0,0,0
1544016780,0.008690705,96686080,25026560,102.8,2442.527273,122146816,0,0,0,0
1544016770,0.008842147,96874496,25026560,102.8,2442.490909,122146816,0,0,0,0
1544016760,0.008834308,96636928,25026560,93.45454545,2220.4,122146816,0,0,0,0
1544016750,0.009684604,96215040,25026560,102.8,2442.454545,122146816,0,0,0,0
1544016740,0.009595399,96403456,25026560,102.8,2442.454545,122146816,0,0,0,0
1544016730,0.009098725,96555008,25026560,102.8,2442.490909,122146816,0,0,0,0
1544016720,0.009406888,96342016,25026560,102.8,2442.545455,122146816,0,0,0,0
1544016710,0.008532604,96489472,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016700,0.009243513,96137216,25026560,102.8,2442.527273,122146816,0,0,0,0
1544016690,0.009072681,96243712,25026560,102.8,2442.490909,122146816,0,0,0,0
1544016680,0.00923669,96387072,25026560,102.8,2442.490909,122146816,0,0,0,0
1544016670,0.009548104,96530432,25026560,102.8,2442.490909,122146816,0,0,0,0
1544016660,0.009517859,95715328,25026560,102.8,2442.509091,122146816,0,0,0,0
1544016650,0.009486248,95928320,25026560,102.8,2442.545455,122146816,0,0,0,0
1544016640,0.008328972,95637504,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016630,0.009135759,95830016,25026560,102.8,2442.581818,122146816,0,0,0,0
1544016620,0.008047998,95985664,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016610,0.008577494,96575488,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016600,0.013684538,95760384,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016590,0.01457278,95916032,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016580,0.015491582,96104448,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016570,0.017382039,96247808,25026560,112.1454545,2664.636364,122146816,0,0,0,0
1544016560,0.016566917,96329728,25026560,102.8,2442.6,122146816,0,0,0,0
1544016550,0.017815003,95514624,25026560,102.8,2442.6,122146816,0,0,0,0
1544016540,0.013201701,95653888,25026560,102.8,2442.6,122146816,0,0,0,0
1544016530,0.012830622,95801344,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016520,0.012676697,95969280,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016510,0.011599865,95711232,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016500,0.01145264,95875072,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016490,0.010718832,96034816,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016480,0.011105963,96190464,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016470,0.011238266,95375360,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016460,0.012017356,95965184,25026560,102.8,2442.6,122146816,0,0,0,0
1544016450,0.012550928,95723520,25026560,102.8,2442.6,122146816,0,0,0,0
1544016440,0.01276632,96313344,25026560,102.8,2442.6,122146816,0,0,0,0
1544016430,0.012869292,96071680,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016420,0.013794416,95657984,25026560,112.1454545,2664.581818,122146816,0,0,0,0
1544016410,0.012595505,95993856,25026560,102.8,2442.527273,122146816,0,0,0,0
1544016400,0.011374178,95621120,25026560,93.45454545,2220.472727,122146816,0,0,0,0
1544016390,0.012087105,96198656,25026560,102.8,2442.527273,122146816,0,0,0,0
1544016380,0.010578789,95952896,25026560,93.45454545,2220.436364,122146816,0,0,0,0
1544016370,0.01134618,96141312,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016360,0.011388524,95727616,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016350,0.011390557,95899648,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016340,0.010868864,95629312,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016330,0.012520483,95207424,25026560,102.8,2442.581818,122146816,0,0,0,0
1544016320,0.013463087,95367168,25026560,102.8018691,2442.644412,122146816,0,0,0,0
1544016310,0.012157139,95129600,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016300,0.011804901,95322112,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016290,0.011555864,95469568,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016280,0.012389355,96067584,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016270,0.01087671,95830016,25026560,93.45454545,2220.472727,122146816,0,0,0,0
1544016260,0.012034006,95498240,25026560,102.8,2442.545455,122146816,0,0,0,0
1544016250,0.010830035,95207424,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016240,0.011737207,95883264,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016230,0.012668843,95948800,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544016220,0.01176275,95133696,25026560,102.8,2442.581818,122146816,0,0,0,0
1544016210,0.01190725,95281152,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016200,0.019023335,95592448,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544016190,0.018526244,95739904,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544016180,0.0169904,95780864,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016170,0.017486302,94986240,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016160,0.017296366,95133696,25026560,102.8,2442.581818,122146816,0,0,0,0
1544016150,0.017299908,94953472,25026560,102.8,2442.6,122146816,0,0,0,0
1544016140,0.012664766,104275968,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016130,0.011368582,104050688,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016120,0.013752477,104587264,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016110,0.013830802,104865792,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016100,0.012979945,103923712,25026560,102.8,2442.6,122146816,0,0,0,0
1544016090,0.014180093,104083456,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016080,0.012842011,104243200,25026560,102.8,2442.6,122146816,0,0,0,0
1544016070,0.014257829,104435712,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544016060,0.012815587,104718336,25026560,102.8,2442.6,122146816,0,0,0,0
1544016050,0.011406309,104390656,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016040,0.011613357,104542208,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544016030,0.012891159,104120320,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016020,0.011835036,103919616,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544016010,0.012614432,104595456,25026560,102.8,2442.563636,122146816,0,0,0,0
1544016000,0.012788687,104648704,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015990,0.011509446,104398848,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544015980,0.012524893,104046592,25026560,102.8,2442.545455,122146816,0,0,0,0
1544015970,0.011921547,104153088,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015960,0.011846625,104423424,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015950,0.010555515,104058880,25026560,93.45454545,2220.509091,122146816,0,0,0,0
1544015940,0.011597206,103636992,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015930,0.011685504,103796736,25026560,102.8,2442.581818,122146816,0,0,0,0
1544015920,0.012517123,103952384,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544015910,0.012940507,104157184,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544015900,0.011792631,104333312,25026560,102.8,2442.6,122146816,0,0,0,0
1544015890,0.011840804,104550400,25026560,102.8,2442.6,122146816,0,0,0,0
1544015880,0.013204028,103747584,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544015870,0.012809261,103923712,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544015860,0.011893346,104140800,25026560,102.8,2442.6,122146816,0,0,0,0
1544015850,0.013149162,104312832,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544015840,0.013117133,104521728,25026560,112.1454545,2664.654545,122146816,0,0,0,0
1544015830,0.010749028,104304640,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544015820,0.012961775,103895040,25026560,112.1454545,2664.636364,122146816,0,0,0,0
1544015810,0.011487575,104099840,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015800,0.010888574,104271872,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015790,0.016809175,104460288,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544015780,0.016015571,103657472,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015770,0.015949668,103800832,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015760,0.01718122,104087552,25026560,112.1454545,2664.636364,122146816,0,0,0,0
1544015750,0.016396408,104099840,25026560,102.8,2442.6,122146816,0,0,0,0
1544015740,0.016599153,103477248,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015730,0.011886599,103677952,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015720,0.011528357,103833600,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015710,0.012969188,104034304,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544015700,0.011465514,104312832,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015690,0.011791249,103985152,25026560,102.8,2442.6,122146816,0,0,0,0
1544015680,0.010722279,104136704,25026560,93.45454545,2220.545455,122146816,0,0,0,0
1544015670,0.012463156,103809024,25026560,112.1454545,2664.618182,122146816,0,0,0,0
1544015660,0.011466898,103915520,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015650,0.011068073,104198144,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015640,0.011219244,104259584,25026560,102.8,2442.563636,122146816,0,0,0,0
1544015630,0.010830273,103575552,25026560,102.8,2442.563636,122146816,0,0,0,0
